comparison_version,policy_id,policy_label,policy_strategy,selection_eligible,recovery_case_id,guest_tier,failure_category,severity,hotel_responsibility_score,reported_in_stay,occupancy_pressure,high_demand_rate_flag,high_local_demand_flag,reservation_match_confidence,crm_match_confidence,reference_recovery_need_score,reference_recovery_tier,recommendation_status,selected_comp_code,selected_comp_label,selected_guest_facing_value,internal_cost_low,internal_cost_mid,internal_cost_high,issue_fit_score,selected_min_tier_fit,selected_max_tier_fit,adequacy_evaluable,recovery_adequate,safe_recovery_path,high_risk_case,high_risk_under_recovery,operational_infeasible,operational_pressure_review,fit_uncertainty_review,property_aligned_gesture,direct_room_refund,manager_review_required,manager_review_evaluable,data_hold_case,data_hold_compliant,tier_five_review_compliant,evaluation_provenance
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00217,loyalty_guest,maintenance_issue,2,0.78,true,0.771,false,false,1.0,0.95,50.33,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00217,loyalty_guest,maintenance_issue,2,0.78,true,0.771,false,false,1.0,0.95,50.33,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00217,loyalty_guest,maintenance_issue,2,0.78,true,0.771,false,false,1.0,0.95,50.33,3,recommendation,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00217,loyalty_guest,maintenance_issue,2,0.78,true,0.771,false,false,1.0,0.95,50.33,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.45,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00217,loyalty_guest,maintenance_issue,2,0.78,true,0.771,false,false,1.0,0.95,50.33,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.45,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00218,new_guest,spa_wellness_service_issue,3,0.74,true,0.724,false,false,1.0,0.95,55.37,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00218,new_guest,spa_wellness_service_issue,3,0.74,true,0.724,false,false,1.0,0.95,55.37,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00218,new_guest,spa_wellness_service_issue,3,0.74,true,0.724,false,false,1.0,0.95,55.37,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00218,new_guest,spa_wellness_service_issue,3,0.74,true,0.724,false,false,1.0,0.95,55.37,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00218,new_guest,spa_wellness_service_issue,3,0.74,true,0.724,false,false,1.0,0.95,55.37,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.9,3,5,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00219,new_guest,valet_or_parking_delay,3,0.62,true,0.609,false,false,1.0,0.95,48.06,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00219,new_guest,valet_or_parking_delay,3,0.62,true,0.609,false,false,1.0,0.95,48.06,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00219,new_guest,valet_or_parking_delay,3,0.62,true,0.609,false,false,1.0,0.95,48.06,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00219,new_guest,valet_or_parking_delay,3,0.62,true,0.609,false,false,1.0,0.95,48.06,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00219,new_guest,valet_or_parking_delay,3,0.62,true,0.609,false,false,1.0,0.95,48.06,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00220,new_guest,room_readiness_delay,3,0.88,true,0.774,false,false,1.0,0.95,58.4,4,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,true,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00220,new_guest,room_readiness_delay,3,0.88,true,0.774,false,false,1.0,0.95,58.4,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00220,new_guest,room_readiness_delay,3,0.88,true,0.774,false,false,1.0,0.95,58.4,4,recommendation,late_checkout,late checkout,100,8,20,45,0.9,2,4,true,true,true,true,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00220,new_guest,room_readiness_delay,3,0.88,true,0.774,false,false,1.0,0.95,58.4,4,recommendation,room_upgrade,room upgrade,360,29,90,234,0.48,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00220,new_guest,room_readiness_delay,3,0.88,true,0.774,false,false,1.0,0.95,58.4,4,recommendation,future_stay_credit,future-stay credit,275,82,165,234,0.7,4,5,true,true,true,true,false,false,false,true,false,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00221,new_guest,valet_or_parking_delay,2,0.62,false,0.42,false,false,1.0,0.95,42.78,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00221,new_guest,valet_or_parking_delay,2,0.62,false,0.42,false,false,1.0,0.95,42.78,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00221,new_guest,valet_or_parking_delay,2,0.62,false,0.42,false,false,1.0,0.95,42.78,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00221,new_guest,valet_or_parking_delay,2,0.62,false,0.42,false,false,1.0,0.95,42.78,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.25,3,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00221,new_guest,valet_or_parking_delay,2,0.62,false,0.42,false,false,1.0,0.95,42.78,3,recommendation,parking_fee_waiver,parking or destination-fee waiver,85,7,15,30,0.9,2,4,true,true,true,false,false,false,false,false,true,false,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00222,new_guest,room_assignment_expectation_gap,3,0.74,true,0.923,true,false,1.0,0.95,56.29,3,reference_action,manager_note,manager note and personal follow-up,0,0,0,0,0.72,1,3,true,true,true,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00222,new_guest,room_assignment_expectation_gap,3,0.74,true,0.923,true,false,1.0,0.95,56.29,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00222,new_guest,room_assignment_expectation_gap,3,0.74,true,0.923,true,false,1.0,0.95,56.29,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00222,new_guest,room_assignment_expectation_gap,3,0.74,true,0.923,true,false,1.0,0.95,56.29,3,recommendation,room_upgrade,room upgrade,300,24,75,195,0.9,3,5,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00222,new_guest,room_assignment_expectation_gap,3,0.74,true,0.923,true,false,1.0,0.95,56.29,3,recommendation,rooftop_f_and_b_credit,Calabra or Palma dining credit,150,38,60,90,0.45,2,5,true,false,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00223,loyalty_guest,noise_disruption,2,0.48,true,0.69,true,false,0.78,0.95,49.57,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00223,loyalty_guest,noise_disruption,2,0.48,true,0.69,true,false,0.78,0.95,49.57,3,recommendation,late_checkout,late checkout,85,7,17,38,0.82,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00223,loyalty_guest,noise_disruption,2,0.48,true,0.69,true,false,0.78,0.95,49.57,3,recommendation,late_checkout,late checkout,85,7,17,38,0.82,2,4,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00223,loyalty_guest,noise_disruption,2,0.48,true,0.69,true,false,0.78,0.95,49.57,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00223,loyalty_guest,noise_disruption,2,0.48,true,0.69,true,false,0.78,0.95,49.57,3,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,275,82,151,206,0.62,3,5,true,true,true,false,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00224,new_guest,maintenance_issue,5,0.83,true,0.99,false,false,1.0,0.95,71.05,4,reference_action,partial_room_refund,partial room refund,430,430,430,430,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,false,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,tiered_standardization,Tiered standardization,highest_issue_fit,true,case_00224,new_guest,maintenance_issue,5,0.83,true,0.99,false,false,1.0,0.95,71.05,4,recommendation,partial_room_refund,partial room refund,150,150,150,150,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,cost_guardrail,Guardrailed recovery,lowest_cost_adequate,true,case_00224,new_guest,maintenance_issue,5,0.83,true,0.99,false,false,1.0,0.95,71.05,4,recommendation,partial_room_refund,partial room refund,150,150,150,150,0.8,4,5,true,true,true,true,false,false,false,false,false,true,false,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,recovery_first,Recovery first,highest_perceived_recovery,true,case_00224,new_guest,maintenance_issue,5,0.83,true,0.99,false,false,1.0,0.95,71.05,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.45,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,intelligent_generosity,Intelligent generosity,context_aware_policy_engine,true,case_00224,new_guest,maintenance_issue,5,0.83,true,0.99,false,false,1.0,0.95,71.05,4,recommendation,spa_wellness_credit,Surya Spa or Recovery Suite credit,330,99,182,248,0.45,3,5,true,false,true,true,false,false,false,true,true,false,true,true,false,true,true,synthetic_case_policy_assumption
comp-policy-comparison-v1.0.0,synthetic_discretionary_baseline,Synthetic discretionary baseline,replay_synthetic_history,false,case_00225,returning_guest,room_readiness_delay,2,0.88,true,0.676,true,false,0.78,0.95,46.51,3,reference_unknown,no_matched_comp_record,No matched synthetic comp record,0,0,0,0,0.0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,synthetic_case_policy_assumption
