sample_row_id,source_row_number,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,stay_nights,room_type_mismatch
booking_sample_0721,86898,City Hotel,0,159,2016,April,15,9,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3,NULL,0,Transient-Party,70,0,1,Check-Out,2016-04-11,2,true
booking_sample_0722,87093,City Hotel,0,26,2016,April,16,13,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,2016-04-14,1,false
booking_sample_0723,87125,City Hotel,0,10,2016,April,16,14,0,1,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,98.1,0,0,Check-Out,2016-04-15,1,false
booking_sample_0724,87249,City Hotel,0,122,2016,April,16,15,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,151,NULL,56,Transient-Party,85,0,0,Check-Out,2016-04-17,2,false
booking_sample_0725,87565,City Hotel,0,25,2016,April,17,17,2,3,2,0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.4,0,1,Check-Out,2016-04-22,5,false
booking_sample_0726,87862,City Hotel,0,44,2016,April,17,23,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,117.15,0,1,Check-Out,2016-04-27,4,false
booking_sample_0727,87897,City Hotel,0,20,2016,April,18,24,2,2,2,0,0,SC,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,120.5,1,0,Check-Out,2016-04-28,4,false
booking_sample_0728,87901,City Hotel,0,2,2016,April,18,26,0,2,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,G,1,No Deposit,NULL,NULL,0,Transient,129,0,0,Check-Out,2016-04-28,2,true
booking_sample_0729,88017,City Hotel,0,1,2016,April,18,27,0,2,1,0,0,BB,FIN,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,100,0,2,Check-Out,2016-04-29,2,false
booking_sample_0730,88097,City Hotel,0,80,2016,April,18,28,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,95.24,0,1,Check-Out,2016-05-01,3,false
booking_sample_0731,88209,City Hotel,0,162,2016,April,18,27,2,4,2,0,0,BB,BRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,92.08,0,0,Check-Out,2016-05-03,6,false
booking_sample_0732,88242,City Hotel,0,77,2016,May,19,1,2,0,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,1,0,Check-Out,2016-05-03,2,false
booking_sample_0733,88648,City Hotel,0,16,2016,May,19,6,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,194.58,0,2,Check-Out,2016-05-10,4,false
booking_sample_0734,88694,City Hotel,0,1,2016,May,20,9,1,1,2,0,0,SC,CRI,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,89,0,0,Check-Out,2016-05-11,2,false
booking_sample_0735,88729,City Hotel,0,13,2016,May,20,9,1,2,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,90,0,0,Check-Out,2016-05-12,3,false
booking_sample_0736,88783,City Hotel,0,23,2017,May,20,17,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,19,A,E,0,No Deposit,NULL,219,0,Transient,104,1,2,Check-Out,2017-05-18,1,true
booking_sample_0737,88896,City Hotel,0,69,2016,May,20,9,1,4,1,1,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,135.15,0,2,Check-Out,2016-05-14,5,true
booking_sample_0738,88944,City Hotel,0,36,2016,May,20,11,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126.9,0,1,Check-Out,2016-05-15,4,false
booking_sample_0739,89081,City Hotel,0,10,2016,May,21,16,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103,0,0,Check-Out,2016-05-17,1,false
booking_sample_0740,89394,City Hotel,0,198,2016,May,21,20,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,98,Transient-Party,65,0,0,Check-Out,2016-05-21,1,false
booking_sample_0741,89583,City Hotel,0,86,2016,May,21,20,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,3,No Deposit,3,NULL,0,Transient-Party,65,0,1,Check-Out,2016-05-23,3,false
booking_sample_0742,89712,City Hotel,0,212,2016,May,21,20,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,78,0,0,Check-Out,2016-05-25,5,false
booking_sample_0743,89934,City Hotel,0,28,2016,May,23,29,1,0,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,157,0,2,Check-Out,2016-05-30,1,false
booking_sample_0744,90085,City Hotel,0,0,2016,June,23,1,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,116.1,0,1,Check-Out,2016-06-02,1,false
booking_sample_0745,90091,City Hotel,0,18,2016,May,23,29,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,98.6,0,2,Check-Out,2016-06-02,4,false
booking_sample_0746,90157,City Hotel,0,25,2016,June,23,1,0,2,1,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,104,0,1,Check-Out,2016-06-03,2,false
booking_sample_0747,90429,City Hotel,0,1,2016,June,23,4,1,1,3,0,0,BB,NZL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,167,0,3,Check-Out,2016-06-06,2,false
booking_sample_0748,90432,City Hotel,0,191,2016,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,3,NULL,0,Transient-Party,49.5,0,0,Check-Out,2016-06-06,3,false
booking_sample_0749,90568,City Hotel,0,247,2016,June,24,6,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,111,0,1,Check-Out,2016-06-08,2,true
booking_sample_0750,90579,City Hotel,0,0,2016,June,24,7,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,109,0,0,Check-Out,2016-06-08,1,false
booking_sample_0751,90678,City Hotel,0,20,2016,June,24,8,0,2,1,0,0,BB,FRA,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,116,0,0,Check-Out,2016-06-10,2,false
booking_sample_0752,91046,City Hotel,0,0,2016,June,25,13,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,80.75,0,0,Check-Out,2016-06-16,3,false
booking_sample_0753,91088,City Hotel,0,11,2016,June,25,14,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,NULL,51,0,Transient-Party,90,0,0,Check-Out,2016-06-17,3,false
booking_sample_0754,91137,City Hotel,0,157,2016,June,25,14,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,132.9,0,1,Check-Out,2016-06-17,3,false
booking_sample_0755,91179,City Hotel,0,2,2016,June,25,16,0,1,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,168,0,2,Check-Out,2016-06-17,1,true
booking_sample_0756,91241,City Hotel,0,150,2016,June,25,16,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,0,Transient-Party,90,0,1,Check-Out,2016-06-19,3,false
booking_sample_0757,91310,City Hotel,0,45,2016,June,25,17,1,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,1,Check-Out,2016-06-20,3,false
booking_sample_0758,91471,City Hotel,0,0,2016,June,26,20,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149,0,1,Check-Out,2016-06-22,2,false
booking_sample_0759,91539,City Hotel,0,12,2016,June,26,19,2,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,177,0,2,Check-Out,2016-06-23,4,false
booking_sample_0760,91610,City Hotel,0,80,2016,June,26,23,0,1,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,1,Check-Out,2016-06-24,1,false
booking_sample_0761,91855,City Hotel,0,192,2016,June,26,24,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,34,NULL,0,Transient-Party,95,0,0,Check-Out,2016-06-26,2,false
booking_sample_0762,91933,City Hotel,0,8,2016,June,27,26,1,0,2,0,0,SC,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,79,NULL,0,Transient,86.6,0,0,Check-Out,2016-06-27,1,false
booking_sample_0763,91997,City Hotel,0,41,2016,June,27,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,252,NULL,0,Transient-Party,85.6,0,0,Check-Out,2016-06-29,1,false
booking_sample_0764,92036,City Hotel,0,130,2016,June,27,27,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,96.3,0,0,Check-Out,2016-06-30,3,false
booking_sample_0765,92134,City Hotel,0,131,2016,June,27,26,2,3,0,2,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,83.83,0,1,Check-Out,2016-07-01,5,false
booking_sample_0766,92196,City Hotel,0,79,2016,June,27,29,0,3,2,1,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,NULL,0,Transient,173.25,0,1,Check-Out,2016-07-02,3,true
booking_sample_0767,92235,City Hotel,0,239,2016,June,27,28,0,5,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Contract,80.75,0,2,Check-Out,2016-07-03,5,false
booking_sample_0768,92265,City Hotel,0,87,2016,June,27,29,0,4,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146.7,0,1,Check-Out,2016-07-03,4,false
booking_sample_0769,92325,City Hotel,0,78,2016,July,29,12,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Check-Out,2016-07-13,1,false
booking_sample_0770,92328,City Hotel,0,49,2016,July,27,1,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,9,NULL,0,Transient,150.3,0,4,Check-Out,2016-07-04,3,true
booking_sample_0771,92647,City Hotel,0,21,2016,July,28,5,0,5,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139,0,1,Check-Out,2016-07-10,5,false
booking_sample_0772,93043,City Hotel,0,169,2016,July,29,13,0,3,2,0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient-Party,94.5,0,1,Check-Out,2016-07-16,3,false
booking_sample_0773,93205,City Hotel,0,157,2016,July,29,16,1,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,112,0,0,Check-Out,2016-07-18,2,true
booking_sample_0774,93508,City Hotel,0,292,2016,July,30,21,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,0,Check-Out,2016-07-23,2,false
booking_sample_0775,93643,City Hotel,0,171,2016,July,30,20,0,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,95.2,0,1,Check-Out,2016-07-24,4,false
booking_sample_0776,93976,City Hotel,0,150,2016,July,31,24,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,99.45,0,2,Check-Out,2016-07-30,6,false
booking_sample_0777,94209,City Hotel,0,301,2016,July,31,30,1,1,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,0,0,Check-Out,2016-08-01,2,false
booking_sample_0778,94423,City Hotel,0,198,2016,July,32,31,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,62.18,0,1,Check-Out,2016-08-04,4,false
booking_sample_0779,94509,City Hotel,0,28,2016,August,32,4,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,125.1,0,1,Check-Out,2016-08-05,1,false
booking_sample_0780,94516,City Hotel,0,136,2016,August,32,3,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,105.3,0,1,Check-Out,2016-08-06,3,false
booking_sample_0781,94522,City Hotel,0,120,2016,August,32,2,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,72.25,0,0,Check-Out,2016-08-06,4,false
booking_sample_0782,94527,City Hotel,0,158,2016,August,32,3,0,3,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,137.7,0,1,Check-Out,2016-08-06,3,false
booking_sample_0783,94566,City Hotel,0,206,2016,August,32,5,0,1,2,2,0,HB,GBR,Direct,Direct,0,0,0,G,G,1,No Deposit,14,NULL,0,Transient,309.5,1,0,Check-Out,2016-08-06,1,false
booking_sample_0784,94667,City Hotel,0,159,2016,August,32,4,1,3,3,0,0,BB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,14,NULL,0,Transient,115.25,0,1,Check-Out,2016-08-08,4,true
booking_sample_0785,94770,City Hotel,0,167,2016,August,32,4,2,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,72.25,0,1,Check-Out,2016-08-09,5,false
booking_sample_0786,94773,City Hotel,0,40,2016,August,32,5,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,125.1,0,1,Check-Out,2016-08-09,4,false
booking_sample_0787,94777,City Hotel,0,144,2016,August,32,4,2,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,76.48,0,1,Check-Out,2016-08-09,5,false
booking_sample_0788,95060,City Hotel,0,184,2016,August,33,13,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,103.5,0,1,Check-Out,2016-08-14,1,false
booking_sample_0789,95414,City Hotel,0,210,2016,August,34,15,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,90.95,0,1,Check-Out,2016-08-19,4,false
booking_sample_0790,95555,City Hotel,0,32,2016,August,34,20,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7,NULL,0,Transient,96.33,0,1,Check-Out,2016-08-21,1,false
booking_sample_0791,95801,City Hotel,0,221,2016,August,35,22,1,1,3,0,0,BB,TUR,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,22,NULL,0,Transient,96.9,0,1,Check-Out,2016-08-24,2,false
booking_sample_0792,95817,City Hotel,0,17,2016,August,35,22,1,1,2,2,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,184.45,0,0,Check-Out,2016-08-24,2,false
booking_sample_0793,95833,City Hotel,0,44,2016,August,35,22,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,125.1,0,1,Check-Out,2016-08-25,3,false
booking_sample_0794,95854,City Hotel,0,0,2016,August,34,18,2,5,2,0,0,BB,DNK,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,86.7,0,0,Check-Out,2016-08-25,7,false
booking_sample_0795,95890,City Hotel,0,5,2016,September,39,19,1,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,40,0,Transient,65,0,1,Check-Out,2016-09-21,2,false
booking_sample_0796,95927,City Hotel,0,32,2016,August,35,23,0,3,2,2,0,BB,USA,Direct,Direct,0,0,0,E,E,2,No Deposit,14,NULL,0,Transient,182.95,1,2,Check-Out,2016-08-26,3,false
booking_sample_0797,96314,City Hotel,0,56,2016,August,36,28,2,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,72.42,0,1,Check-Out,2016-09-01,4,false
booking_sample_0798,96510,City Hotel,0,185,2016,August,36,28,2,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,61,0,0,Check-Out,2016-09-03,6,false
booking_sample_0799,96523,City Hotel,0,66,2016,August,36,31,0,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120.6,0,0,Check-Out,2016-09-04,4,false
booking_sample_0800,96841,City Hotel,0,55,2016,August,36,29,3,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,2016-09-09,11,false
booking_sample_0801,97065,City Hotel,0,47,2016,September,37,10,1,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,96,0,1,Check-Out,2016-09-12,2,false
booking_sample_0802,97157,City Hotel,0,39,2016,September,38,12,1,0,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,2,Check-Out,2016-09-13,1,false
booking_sample_0803,97499,City Hotel,0,154,2016,September,38,12,1,4,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168,NULL,0,Transient,80.75,0,0,Check-Out,2016-09-17,5,false
booking_sample_0804,97714,City Hotel,0,220,2016,September,38,17,2,1,1,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,NULL,0,Transient-Party,128,0,0,Check-Out,2016-09-20,3,false
booking_sample_0805,97723,City Hotel,0,19,2016,September,39,19,1,0,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient,104,0,2,Check-Out,2016-09-20,1,false
booking_sample_0806,97800,City Hotel,0,3,2016,September,39,19,1,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient-Party,95,0,0,Check-Out,2016-09-21,2,true
booking_sample_0807,97924,City Hotel,0,159,2016,September,39,19,1,2,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,144,0,0,Check-Out,2016-09-22,3,false
booking_sample_0808,97981,City Hotel,0,8,2016,September,39,21,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,184,0,1,Check-Out,2016-09-23,2,false
booking_sample_0809,98124,City Hotel,0,141,2016,September,39,23,0,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,9,NULL,0,Transient,147.6,0,1,Check-Out,2016-09-25,2,true
booking_sample_0810,98149,City Hotel,0,276,2016,September,39,22,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,178,Transient-Party,116.33,0,0,Check-Out,2016-09-25,3,false
booking_sample_0811,98249,City Hotel,0,4,2016,September,40,25,2,0,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,118.58,0,1,Check-Out,2016-09-27,2,false
booking_sample_0812,98270,City Hotel,0,171,2016,September,39,20,2,5,2,0,0,BB,AUS,Direct,Direct,0,0,0,A,B,2,No Deposit,NULL,NULL,0,Transient-Party,96.9,0,0,Check-Out,2016-09-27,7,true
booking_sample_0813,98516,City Hotel,0,33,2016,September,40,28,0,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,85.5,0,0,Check-Out,2016-10-01,3,false
booking_sample_0814,98583,City Hotel,0,100,2016,September,40,28,0,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient-Party,140,0,1,Check-Out,2016-10-02,4,false
booking_sample_0815,98825,City Hotel,0,6,2016,October,41,4,0,1,2,0,0,SC,NLD,Direct,Direct,0,0,0,A,B,0,No Deposit,14,NULL,0,Transient,140,0,0,Check-Out,2016-10-05,1,true
booking_sample_0816,98908,City Hotel,0,21,2016,October,41,4,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,2016-10-07,3,true
booking_sample_0817,98930,City Hotel,0,8,2016,December,50,9,0,2,2,1,0,BB,PRT,Complementary,Direct,1,0,1,D,D,0,No Deposit,NULL,45,0,Transient,0,0,2,Check-Out,2016-12-11,2,false
booking_sample_0818,99048,City Hotel,0,228,2016,October,41,5,0,4,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,102.85,0,1,Check-Out,2016-10-09,4,false
booking_sample_0819,99131,City Hotel,0,349,2016,October,41,4,1,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,58,NULL,162,Transient-Party,123.33,0,0,Check-Out,2016-10-10,6,false
booking_sample_0820,99188,City Hotel,0,338,2016,October,41,7,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12,NULL,68,Transient-Party,90.67,0,1,Check-Out,2016-10-10,3,false
booking_sample_0821,99246,City Hotel,0,12,2016,October,42,10,1,0,2,0,0,BB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,130,0,0,Check-Out,2016-10-11,1,false
booking_sample_0822,99368,City Hotel,0,13,2016,October,42,10,1,2,2,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,332,0,Transient,159,0,0,Check-Out,2016-10-13,3,false
booking_sample_0823,99386,City Hotel,0,209,2016,October,42,9,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,75.23,0,1,Check-Out,2016-10-13,4,false
booking_sample_0824,99503,City Hotel,0,6,2017,June,25,20,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,1,4,A,A,0,No Deposit,NULL,40,0,Transient,67,0,1,Check-Out,2017-06-23,3,false
booking_sample_0825,99565,City Hotel,0,6,2016,October,42,13,0,1,1,0,0,BB,ESP,Online TA,GDS,0,0,0,A,A,0,No Deposit,195,NULL,0,Transient,95,0,0,Check-Out,2016-10-14,1,false
booking_sample_0826,99627,City Hotel,0,238,2016,October,42,13,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,80,0,0,Check-Out,2016-10-16,3,false
booking_sample_0827,99871,City Hotel,0,54,2016,October,43,16,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,21,NULL,0,Transient-Party,81,0,0,Check-Out,2016-10-20,4,false
booking_sample_0828,100029,City Hotel,0,179,2016,October,43,19,0,3,2,0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.5,0,2,Check-Out,2016-10-22,3,false
booking_sample_0829,100108,City Hotel,0,30,2016,October,43,21,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139,0,4,Check-Out,2016-10-23,2,false
booking_sample_0830,100122,City Hotel,0,192,2016,October,43,21,0,2,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29,NULL,0,Transient-Party,95,0,0,Check-Out,2016-10-23,2,false
booking_sample_0831,100136,City Hotel,0,7,2016,October,43,20,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,123.2,0,1,Check-Out,2016-10-23,3,false
booking_sample_0832,100236,City Hotel,0,386,2016,October,44,23,2,0,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,2016-10-25,2,false
booking_sample_0833,100341,City Hotel,0,10,2016,October,44,26,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,120,0,2,Check-Out,2016-10-27,1,true
booking_sample_0834,100897,City Hotel,0,59,2016,October,45,31,1,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,60.35,0,1,Check-Out,2016-11-03,3,false
booking_sample_0835,101445,City Hotel,0,14,2016,November,46,11,0,1,1,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,152,0,2,Check-Out,2016-11-12,1,false
booking_sample_0836,101457,City Hotel,0,76,2016,November,46,11,0,2,2,0,0,SC,ZAF,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Check-Out,2016-11-13,2,false
booking_sample_0837,101485,City Hotel,0,76,2016,November,46,10,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120.9,0,2,Check-Out,2016-11-13,3,false
booking_sample_0838,101520,City Hotel,0,25,2016,November,46,11,0,2,2,0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,2016-11-13,2,false
booking_sample_0839,101659,City Hotel,0,277,2016,November,47,13,2,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,B,1,No Deposit,7,NULL,0,Transient,60.29,0,4,Check-Out,2016-11-16,3,true
booking_sample_0840,101725,City Hotel,0,8,2016,November,47,15,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,90,0,0,Check-Out,2016-11-17,2,false
