pos_charge_id,pms_reservation_id,guest_lookup_key,outlet,charge_amount,charge_timestamp,void_or_adjustment_flag
POS0001976,PMS000985,,calabra_rooftop,100,2026-04-20,true
POS0001977,PMS000986,guest_key_00986,calabra_rooftop,75,2026-08-14,false
POS0001978,PMS000987,guest_key_00987,palma_lobby_lounge,195,2026-06-23,false
POS0001979,,guest_key_00987,in_room_dining,175,2026-06-28,false
POS0001980,PMS000988,guest_key_00988,spa_wellness,160,2026-06-11,false
POS0001981,PMS000988,guest_key_00988,spa_wellness,255,2026-06-11,false
POS0001982,PMS000988,guest_key_00988,in_room_dining,140,2026-06-11,false
POS0001983,PMS000989,,calabra_rooftop,410,2026-02-22,false
POS0001984,PMS000990,guest_key_00990,calabra_rooftop,245,2026-04-19,false
POS0001985,PMS000991,guest_key_00991,palma_lobby_lounge,55,2026-12-02,false
POS0001986,PMS000994,guest_key_00994,in_room_dining,135,2026-05-27,false
POS0001987,PMS000996,,palma_lobby_lounge,90,2026-10-04,false
POS0001988,,guest_key_00996,calabra_rooftop,515,2026-09-30,false
POS0001989,PMS000997,guest_key_00997,calabra_rooftop,230,2026-03-12,false
POS0001990,PMS000997,guest_key_00997,calabra_rooftop,225,2026-03-11,false
POS0001991,PMS000998,guest_key_00998,calabra_rooftop,150,2026-02-13,false
POS0001992,PMS000998,guest_key_00998,spa_wellness,485,2026-02-13,false
POS0001993,PMS001000,guest_key_01000,in_room_dining,85,2026-02-10,true
POS0001994,PMS001001,guest_key_01001,palma_lobby_lounge,80,2026-04-30,false
POS0001995,PMS001002,guest_key_01002,valet_parking,30,2026-06-04,false
POS0001996,PMS001002,guest_key_01002,valet_parking,55,2026-06-03,false
POS0001997,PMS001002,guest_key_01002,in_room_dining,50,2026-06-04,false
POS0001998,PMS001003,guest_key_01003,palma_lobby_lounge,150,2026-12-27,false
POS0001999,PMS001004,guest_key_01004,spa_wellness,900,2026-07-09,false
POS0002000,PMS001004,guest_key_01004,mini_bar_amenity,105,2026-07-09,false
POS0002001,PMS001004,guest_key_01004,mini_bar_amenity,20,2026-07-09,false
POS0002002,PMS001005,guest_key_01005,palma_lobby_lounge,145,2026-02-14,false
POS0002003,PMS001006,,in_room_dining,170,2026-10-10,false
POS0002004,PMS001006,guest_key_01006,in_room_dining,150,2026-10-10,false
POS0002005,PMS001006,guest_key_01006,calabra_rooftop,555,2026-10-10,false
POS0002006,PMS001006,guest_key_01006,valet_parking,105,2026-10-10,true
POS0002007,PMS001007,guest_key_01007,calabra_rooftop,140,2026-05-18,false
POS0002008,PMS001007,,palma_lobby_lounge,110,2026-05-16,false
POS0002009,PMS001007,,in_room_dining,145,2026-05-18,false
POS0002010,PMS001007,guest_key_01007,valet_parking,45,2026-05-17,false
POS0002011,PMS001008,guest_key_01008,mini_bar_amenity,35,2026-12-24,false
POS0002012,PMS001010,guest_key_01010,mini_bar_amenity,30,2026-11-04,false
POS0002013,PMS001011,guest_key_01011,palma_lobby_lounge,180,2026-07-09,false
POS0002014,PMS001012,guest_key_01012,calabra_rooftop,65,2026-12-06,false
POS0002015,PMS001012,guest_key_01012,in_room_dining,275,2026-12-07,false
POS0002016,PMS001012,guest_key_01012,spa_wellness,175,2026-12-07,false
POS0002017,PMS001012,guest_key_01012,in_room_dining,265,2026-12-06,false
POS0002018,PMS001013,,spa_wellness,155,2026-04-20,false
POS0002019,PMS001013,guest_key_01013,spa_wellness,225,2026-04-19,false
POS0002020,,guest_key_01013,spa_wellness,250,2026-04-21,false
POS0002021,PMS001014,guest_key_01014,spa_wellness,200,2026-01-20,false
POS0002022,PMS001014,guest_key_01014,palma_lobby_lounge,290,2026-01-20,false
POS0002023,PMS001014,guest_key_01014,palma_lobby_lounge,35,2026-01-20,false
POS0002024,PMS001014,guest_key_01014,spa_wellness,140,2026-01-20,false
POS0002025,PMS001015,guest_key_01015,palma_lobby_lounge,90,2026-07-10,false
POS0002026,PMS001015,guest_key_01015,palma_lobby_lounge,25,2026-07-09,false
POS0002027,PMS001015,guest_key_01015,in_room_dining,160,2026-07-08,false
POS0002028,PMS001015,guest_key_01015,spa_wellness,215,2026-07-08,false
POS0002029,PMS001016,guest_key_01016,palma_lobby_lounge,115,2026-11-22,false
POS0002030,PMS001016,guest_key_01016,in_room_dining,70,2026-11-23,false
POS0002031,PMS001016,guest_key_01016,palma_lobby_lounge,50,2026-11-23,false
POS0002032,PMS001016,guest_key_01016,in_room_dining,275,2026-11-22,false
POS0002033,PMS001018,guest_key_01018,calabra_rooftop,205,2026-04-16,false
POS0002034,PMS001018,guest_key_01018,palma_lobby_lounge,50,2026-04-16,false
POS0002035,PMS001018,guest_key_01018,palma_lobby_lounge,145,2026-04-16,false
POS0002036,PMS001019,guest_key_01019,calabra_rooftop,110,2026-03-04,false
POS0002037,PMS001019,guest_key_01019,palma_lobby_lounge,110,2026-03-04,false
POS0002038,PMS001019,guest_key_01019,spa_wellness,595,2026-03-05,false
POS0002039,PMS001019,guest_key_01019,calabra_rooftop,560,2026-03-05,false
POS0002040,PMS001020,guest_key_01020,palma_lobby_lounge,40,2026-05-07,false
POS0002041,PMS001020,guest_key_01020,calabra_rooftop,535,2026-05-07,false
POS0002042,,guest_key_01021,valet_parking,25,2026-11-10,false
POS0002043,PMS001022,,in_room_dining,165,2026-09-30,false
POS0002044,PMS001022,guest_key_01022,calabra_rooftop,290,2026-09-29,false
POS0002045,PMS001022,guest_key_01022,mini_bar_amenity,40,2026-09-29,false
POS0002046,PMS001023,guest_key_01023,valet_parking,110,2026-03-10,true
POS0002047,PMS001023,guest_key_01023,palma_lobby_lounge,125,2026-03-11,false
POS0002048,PMS001023,guest_key_01023,valet_parking,110,2026-03-10,false
POS0002049,PMS001023,,in_room_dining,45,2026-03-10,false
POS0002050,PMS001024,guest_key_01024,valet_parking,50,2026-09-05,false
POS0002051,PMS001025,guest_key_01025,calabra_rooftop,635,2026-01-09,false
POS0002052,PMS001025,guest_key_01025,palma_lobby_lounge,290,2026-01-11,false
POS0002053,PMS001025,guest_key_01025,calabra_rooftop,185,2026-01-11,false
POS0002054,PMS001025,guest_key_01025,calabra_rooftop,250,2026-01-11,false
POS0002055,PMS001026,guest_key_01026,spa_wellness,120,2026-03-27,false
POS0002056,PMS001026,,spa_wellness,140,2026-03-27,false
POS0002057,PMS001027,guest_key_01027,palma_lobby_lounge,120,2026-01-05,false
POS0002058,PMS001027,,calabra_rooftop,415,2026-01-06,false
POS0002059,PMS001028,guest_key_01028,calabra_rooftop,130,2026-05-15,false
POS0002060,PMS001028,guest_key_01028,valet_parking,115,2026-05-15,false
POS0002061,PMS001029,guest_key_01029,in_room_dining,120,2026-07-20,false
POS0002062,PMS001029,guest_key_01029,mini_bar_amenity,45,2026-07-20,false
POS0002063,PMS001029,guest_key_01029,valet_parking,65,2026-07-20,false
POS0002064,PMS001029,,calabra_rooftop,115,2026-07-21,false
POS0002065,PMS001031,guest_key_01031,in_room_dining,65,2026-08-10,false
POS0002066,PMS001031,guest_key_01031,palma_lobby_lounge,65,2026-08-10,false
POS0002067,PMS001031,guest_key_01031,spa_wellness,275,2026-08-10,false
POS0002068,PMS001031,guest_key_01031,palma_lobby_lounge,75,2026-08-10,false
POS0002069,PMS001032,guest_key_01032,valet_parking,45,2026-06-27,false
POS0002070,PMS001032,guest_key_01032,valet_parking,70,2026-06-27,false
POS0002071,PMS001033,guest_key_01033,mini_bar_amenity,40,2026-10-23,false
POS0002072,PMS001033,guest_key_01033,palma_lobby_lounge,35,2026-10-23,false
POS0002073,PMS001033,guest_key_01033,calabra_rooftop,355,2026-10-23,false
POS0002074,PMS001034,guest_key_01034,spa_wellness,85,2026-02-17,false
POS0002075,PMS001034,guest_key_01034,calabra_rooftop,255,2026-02-15,false
POS0002076,PMS001035,guest_key_01035,calabra_rooftop,85,2026-06-02,true
POS0002077,PMS001037,,mini_bar_amenity,35,2026-04-01,false
POS0002078,PMS001037,guest_key_01037,spa_wellness,185,2026-04-02,false
POS0002079,PMS001037,guest_key_01037,palma_lobby_lounge,130,2026-04-02,false
POS0002080,PMS001037,guest_key_01037,palma_lobby_lounge,70,2026-04-01,false
POS0002081,PMS001038,guest_key_01038,calabra_rooftop,75,2026-05-02,false
POS0002082,PMS001039,guest_key_01039,calabra_rooftop,430,2026-05-01,false
POS0002083,PMS001039,guest_key_01039,calabra_rooftop,105,2026-05-02,false
POS0002084,PMS001039,guest_key_01039,palma_lobby_lounge,50,2026-05-02,false
POS0002085,PMS001039,guest_key_01039,palma_lobby_lounge,70,2026-05-02,false
POS0002086,PMS001040,guest_key_01040,spa_wellness,435,2026-01-16,false
POS0002087,PMS001040,guest_key_01040,calabra_rooftop,60,2026-01-17,false
POS0002088,PMS001040,guest_key_01040,valet_parking,65,2026-01-17,true
POS0002089,PMS001040,guest_key_01040,calabra_rooftop,270,2026-01-17,false
POS0002090,PMS001041,,in_room_dining,135,2026-09-01,false
POS0002091,PMS001042,guest_key_01042,palma_lobby_lounge,90,2026-07-08,false
POS0002092,PMS001042,guest_key_01042,calabra_rooftop,140,2026-07-05,false
POS0002093,PMS001042,guest_key_01042,palma_lobby_lounge,75,2026-07-04,false
POS0002094,PMS001042,guest_key_01042,valet_parking,85,2026-07-08,false
POS0002095,PMS001043,guest_key_01043,palma_lobby_lounge,40,2026-11-17,false
POS0002096,PMS001043,guest_key_01043,in_room_dining,65,2026-11-14,false
POS0002097,PMS001043,guest_key_01043,palma_lobby_lounge,180,2026-11-11,false
POS0002098,PMS001044,guest_key_01044,palma_lobby_lounge,70,2026-04-30,false
POS0002099,PMS001045,guest_key_01045,spa_wellness,430,2026-04-03,false
POS0002100,PMS001045,guest_key_01045,palma_lobby_lounge,110,2026-04-03,false
POS0002101,PMS001045,guest_key_01045,valet_parking,65,2026-04-02,false
POS0002102,PMS001046,guest_key_01046,palma_lobby_lounge,110,2026-08-14,false
POS0002103,,guest_key_01046,spa_wellness,380,2026-08-16,false
POS0002104,,guest_key_01047,valet_parking,40,2026-06-17,false
POS0002105,PMS001048,guest_key_01048,calabra_rooftop,135,2026-04-08,false
POS0002106,PMS001048,guest_key_01048,calabra_rooftop,225,2026-04-10,false
POS0002107,PMS001050,guest_key_01050,in_room_dining,130,2026-02-06,false
POS0002108,,guest_key_01050,valet_parking,70,2026-02-07,false
POS0002109,PMS001050,guest_key_01050,spa_wellness,150,2026-02-06,false
POS0002110,PMS001052,guest_key_01052,calabra_rooftop,140,2026-05-15,false
POS0002111,PMS001053,guest_key_01053,spa_wellness,315,2026-06-20,false
POS0002112,PMS001053,guest_key_01053,spa_wellness,370,2026-06-20,true
POS0002113,PMS001055,guest_key_01055,spa_wellness,285,2026-10-04,false
POS0002114,PMS001055,guest_key_01055,palma_lobby_lounge,110,2026-10-09,false
POS0002115,PMS001055,guest_key_01055,calabra_rooftop,175,2026-10-05,false
POS0002116,PMS001055,guest_key_01055,valet_parking,300,2026-10-04,true
POS0002117,PMS001056,guest_key_01056,calabra_rooftop,145,2026-09-15,true
POS0002118,PMS001056,guest_key_01056,calabra_rooftop,175,2026-09-16,false
POS0002119,PMS001056,guest_key_01056,valet_parking,75,2026-09-12,false
POS0002120,PMS001056,guest_key_01056,valet_parking,125,2026-09-15,false
POS0002121,PMS001057,,palma_lobby_lounge,180,2026-08-02,false
POS0002122,PMS001058,guest_key_01058,in_room_dining,220,2026-04-01,true
POS0002123,PMS001058,guest_key_01058,spa_wellness,140,2026-03-30,false
POS0002124,PMS001058,guest_key_01058,palma_lobby_lounge,65,2026-04-01,false
POS0002125,PMS001058,guest_key_01058,palma_lobby_lounge,140,2026-04-04,true
POS0002126,PMS001059,guest_key_01059,calabra_rooftop,90,2026-01-07,false
POS0002127,PMS001059,guest_key_01059,palma_lobby_lounge,25,2026-01-02,false
POS0002128,PMS001059,guest_key_01059,mini_bar_amenity,160,2026-01-02,false
POS0002129,PMS001059,guest_key_01059,mini_bar_amenity,30,2026-01-03,false
POS0002130,PMS001060,,palma_lobby_lounge,60,2026-08-30,false
POS0002131,PMS001063,guest_key_01063,valet_parking,70,2026-05-24,false
POS0002132,PMS001064,guest_key_01064,calabra_rooftop,195,2026-06-09,false
POS0002133,PMS001064,guest_key_01064,spa_wellness,225,2026-06-07,false
POS0002134,PMS001065,guest_key_01065,calabra_rooftop,235,2026-05-15,false
POS0002135,PMS001065,guest_key_01065,calabra_rooftop,120,2026-05-16,false
POS0002136,,guest_key_01065,in_room_dining,155,2026-05-15,false
POS0002137,PMS001066,guest_key_01066,palma_lobby_lounge,95,2026-06-01,false
POS0002138,PMS001066,,calabra_rooftop,205,2026-05-31,false
POS0002139,PMS001066,guest_key_01066,palma_lobby_lounge,50,2026-05-31,true
POS0002140,PMS001069,guest_key_01069,palma_lobby_lounge,45,2026-10-16,false
POS0002141,PMS001072,guest_key_01072,mini_bar_amenity,25,2026-07-16,false
POS0002142,PMS001072,guest_key_01072,palma_lobby_lounge,95,2026-07-10,false
POS0002143,PMS001072,guest_key_01072,spa_wellness,200,2026-07-15,false
POS0002144,PMS001073,guest_key_01073,palma_lobby_lounge,105,2026-07-17,false
POS0002145,PMS001074,guest_key_01074,valet_parking,80,2026-05-21,false
POS0002146,PMS001074,guest_key_01074,calabra_rooftop,75,2026-05-20,false
POS0002147,,guest_key_01074,in_room_dining,290,2026-05-20,false
POS0002148,PMS001074,guest_key_01074,in_room_dining,215,2026-05-21,false
POS0002149,PMS001075,guest_key_01075,valet_parking,60,2026-06-09,false
POS0002150,PMS001078,guest_key_01078,calabra_rooftop,220,2026-06-02,false
POS0002151,PMS001078,,palma_lobby_lounge,40,2026-06-02,false
POS0002152,PMS001078,,valet_parking,160,2026-06-02,false
POS0002153,PMS001079,guest_key_01079,valet_parking,135,2026-07-30,false
POS0002154,PMS001079,guest_key_01079,in_room_dining,195,2026-07-30,false
POS0002155,PMS001080,,calabra_rooftop,340,2026-05-02,false
POS0002156,PMS001080,guest_key_01080,in_room_dining,140,2026-05-03,false
POS0002157,PMS001081,guest_key_01081,in_room_dining,90,2026-11-24,false
POS0002158,PMS001081,guest_key_01081,in_room_dining,245,2026-11-23,false
POS0002159,PMS001081,guest_key_01081,in_room_dining,175,2026-11-24,false
POS0002160,PMS001081,guest_key_01081,mini_bar_amenity,65,2026-11-24,false
POS0002161,PMS001082,guest_key_01082,calabra_rooftop,485,2026-09-10,false
POS0002162,PMS001082,guest_key_01082,calabra_rooftop,145,2026-09-08,false
POS0002163,PMS001082,guest_key_01082,calabra_rooftop,275,2026-09-10,false
POS0002164,,guest_key_01083,calabra_rooftop,755,2026-12-12,false
POS0002165,PMS001083,guest_key_01083,mini_bar_amenity,30,2026-12-12,false
POS0002166,PMS001083,guest_key_01083,valet_parking,20,2026-12-12,false
POS0002167,PMS001083,guest_key_01083,palma_lobby_lounge,395,2026-12-12,false
POS0002168,PMS001085,guest_key_01085,palma_lobby_lounge,265,2026-12-12,false
POS0002169,PMS001085,guest_key_01085,valet_parking,45,2026-12-12,false
POS0002170,PMS001086,guest_key_01086,spa_wellness,170,2026-03-07,false
POS0002171,PMS001086,guest_key_01086,valet_parking,160,2026-03-07,false
POS0002172,PMS001087,guest_key_01087,palma_lobby_lounge,85,2026-01-01,false
POS0002173,PMS001087,,calabra_rooftop,155,2026-01-01,false
POS0002174,PMS001087,guest_key_01087,spa_wellness,630,2026-01-01,false
POS0002175,,guest_key_01087,palma_lobby_lounge,130,2026-01-01,false
POS0002176,PMS001088,,valet_parking,70,2026-10-26,true
POS0002177,,guest_key_01088,spa_wellness,335,2026-10-26,false
POS0002178,PMS001089,guest_key_01089,spa_wellness,590,2026-06-15,false
POS0002179,PMS001089,guest_key_01089,calabra_rooftop,520,2026-06-16,false
POS0002180,PMS001090,guest_key_01090,calabra_rooftop,185,2026-12-29,false
POS0002181,PMS001090,guest_key_01090,valet_parking,50,2026-12-31,true
POS0002182,PMS001090,guest_key_01090,calabra_rooftop,375,2026-12-31,false
POS0002183,PMS001091,guest_key_01091,valet_parking,50,2026-06-27,false
POS0002184,PMS001091,guest_key_01091,calabra_rooftop,390,2026-06-30,false
POS0002185,PMS001091,guest_key_01091,mini_bar_amenity,30,2026-06-28,false
POS0002186,PMS001091,guest_key_01091,calabra_rooftop,185,2026-07-02,false
POS0002187,PMS001092,guest_key_01092,calabra_rooftop,375,2026-09-02,false
POS0002188,PMS001092,guest_key_01092,mini_bar_amenity,45,2026-09-02,false
POS0002189,PMS001094,guest_key_01094,palma_lobby_lounge,80,2026-09-05,false
POS0002190,PMS001094,guest_key_01094,mini_bar_amenity,265,2026-09-04,false
POS0002191,PMS001094,guest_key_01094,valet_parking,40,2026-09-05,false
POS0002192,PMS001095,guest_key_01095,palma_lobby_lounge,65,2026-04-11,false
POS0002193,PMS001095,guest_key_01095,palma_lobby_lounge,40,2026-04-11,false
POS0002194,PMS001095,,palma_lobby_lounge,185,2026-04-11,false
POS0002195,PMS001096,guest_key_01096,in_room_dining,70,2026-06-18,false
POS0002196,PMS001096,guest_key_01096,spa_wellness,270,2026-06-18,false
POS0002197,PMS001096,guest_key_01096,palma_lobby_lounge,305,2026-06-16,false
POS0002198,PMS001098,guest_key_01098,calabra_rooftop,195,2026-03-27,false
POS0002199,PMS001098,guest_key_01098,palma_lobby_lounge,95,2026-03-24,false
POS0002200,PMS001098,guest_key_01098,palma_lobby_lounge,95,2026-03-25,false
POS0002201,PMS001099,guest_key_01099,valet_parking,75,2026-04-18,false
POS0002202,PMS001099,guest_key_01099,in_room_dining,65,2026-04-15,false
POS0002203,PMS001101,,valet_parking,195,2026-09-26,true
POS0002204,PMS001101,guest_key_01101,calabra_rooftop,180,2026-09-26,false
POS0002205,,,valet_parking,100,2026-11-03,false
POS0002206,PMS001102,,valet_parking,270,2026-11-07,false
POS0002207,PMS001102,,valet_parking,80,2026-11-05,false
POS0002208,PMS001103,guest_key_01103,valet_parking,75,2026-10-05,false
POS0002209,PMS001106,guest_key_01106,mini_bar_amenity,60,2026-08-16,false
POS0002210,PMS001106,guest_key_01106,spa_wellness,335,2026-08-16,false
POS0002211,PMS001108,guest_key_01108,in_room_dining,225,2026-08-27,false
POS0002212,PMS001108,guest_key_01108,valet_parking,75,2026-08-28,false
POS0002213,PMS001108,guest_key_01108,spa_wellness,305,2026-08-25,false
POS0002214,PMS001108,guest_key_01108,palma_lobby_lounge,80,2026-08-29,true
POS0002215,PMS001110,guest_key_01110,palma_lobby_lounge,95,2026-05-01,false
POS0002216,PMS001110,guest_key_01110,valet_parking,150,2026-04-30,false
POS0002217,PMS001110,guest_key_01110,calabra_rooftop,65,2026-05-02,false
POS0002218,PMS001110,guest_key_01110,calabra_rooftop,65,2026-05-01,false
POS0002219,PMS001111,guest_key_01111,in_room_dining,160,2026-01-22,false
POS0002220,PMS001111,guest_key_01111,calabra_rooftop,115,2026-01-22,false
POS0002221,PMS001112,guest_key_01112,palma_lobby_lounge,80,2026-01-24,false
POS0002222,PMS001112,guest_key_01112,mini_bar_amenity,65,2026-01-24,false
POS0002223,PMS001112,guest_key_01112,calabra_rooftop,150,2026-01-24,false
POS0002224,PMS001113,guest_key_01113,spa_wellness,520,2026-05-25,true
POS0002225,PMS001113,guest_key_01113,calabra_rooftop,215,2026-05-25,false
POS0002226,PMS001114,guest_key_01114,calabra_rooftop,160,2026-03-12,false
POS0002227,PMS001114,guest_key_01114,mini_bar_amenity,30,2026-03-15,false
POS0002228,PMS001115,guest_key_01115,palma_lobby_lounge,60,2026-08-12,false
POS0002229,PMS001115,,palma_lobby_lounge,170,2026-08-12,true
POS0002230,PMS001116,guest_key_01116,in_room_dining,160,2026-02-02,false
POS0002231,PMS001118,guest_key_01118,in_room_dining,225,2026-11-15,true
POS0002232,PMS001120,guest_key_01120,calabra_rooftop,365,2026-03-18,false
POS0002233,PMS001120,guest_key_01120,valet_parking,65,2026-03-16,false
POS0002234,PMS001120,guest_key_01120,palma_lobby_lounge,155,2026-03-17,false
POS0002235,PMS001120,guest_key_01120,in_room_dining,70,2026-03-17,false
POS0002236,PMS001121,guest_key_01121,palma_lobby_lounge,125,2026-12-24,false
POS0002237,PMS001122,guest_key_01122,calabra_rooftop,485,2026-11-15,false
POS0002238,PMS001122,guest_key_01122,calabra_rooftop,105,2026-11-15,false
POS0002239,PMS001122,guest_key_01122,valet_parking,80,2026-11-15,false
POS0002240,PMS001124,guest_key_01124,in_room_dining,260,2026-03-18,false
POS0002241,PMS001124,guest_key_01124,in_room_dining,230,2026-03-18,false
POS0002242,PMS001124,guest_key_01124,in_room_dining,70,2026-03-18,false
POS0002243,PMS001125,guest_key_01125,calabra_rooftop,230,2026-06-20,false
